score,sentence_scores,text
0.8261549681119821,"[{'score': 0.992730267257643, 'sentence': 'President Barack Obama has postponed two stops on his four-nation Asian tour because of the government shutdown .'}, {'score': 0.976271986886946, 'sentence': ""The White House announced that the trips to Malaysia and the Philippines, originally scheduled as part of the President's diplomatic mission in Asia, were put on hold.""}, {'score': 0.998875115067576, 'sentence': 'The decision was made in light of the ongoing political impasse in Washington D.C. that led to a partial government shutdown.'}, {'score': 0.18599714811098866, 'sentence': 'The White House emphasized that the decision was not a reflection on the importance of these countries, and Obama assured his commitment to strengthening ties with both nations once the domestic situation was resolved.'}]","President Barack Obama has postponed two stops on his four-nation Asian tour because of the government shutdown . The White House announced that the trips to Malaysia and the Philippines, originally scheduled as part of the President's diplomatic mission in Asia, were put on hold. The decision was made in light of the ongoing political impasse in Washington D.C. that led to a partial government shutdown. The White House emphasized that the decision was not a reflection on the importance of these countries, and Obama assured his commitment to strengthening ties with both nations once the domestic situation was resolved."
0.9999847869281568,"[{'score': 0.9892729721436064, 'sentence': ""Donald Trump 's tweets have long raised questions about whether they violate Twitter 's rules prohibiting abusive behavior on the platform.""}, {'score': 0.7720605754838463, 'sentence': 'Twitter has been under pressure to take action against his inflammatory posts, but until now, has largely refrained due to the newsworthiness of his statements.'}, {'score': 0.9983302682603405, 'sentence': ""The social media giant has been walking a tightrope, trying to balance the public's right to know with the potential harms of spreading false information or inciting violence.""}, {'score': 0.996930888209795, 'sentence': 'This has led to a complex and ongoing debate about the role of social media in politics and the responsibility of tech companies to regulate such content.'}]","Donald Trump 's tweets have long raised questions about whether they violate Twitter 's rules prohibiting abusive behavior on the platform. Twitter has been under pressure to take action against his inflammatory posts, but until now, has largely refrained due to the newsworthiness of his statements. The social media giant has been walking a tightrope, trying to balance the public's right to know with the potential harms of spreading false information or inciting violence. This has led to a complex and ongoing debate about the role of social media in politics and the responsibility of tech companies to regulate such content."
0.0048698204535024825,"[{'score': 0.8146066482554306, 'sentence': 'Japanese manufacturer Mitsubishi will make its first major move into the full-sized MPV market this summer with a stylish and innovative new model.'}, {'score': 0.9985036523499691, 'sentence': 'The vehicle, tentatively named the ""Grand Tourer,"" will feature state-of-the-art technology including a hybrid engine, advanced safety features, and a luxurious interior.'}, {'score': 0.03842423898765923, 'sentence': 'The hybrid engine will ensure fuel efficiency while the safety features will include collision detection and lane departure warning systems.'}, {'score': 0.6780209811969086, 'sentence': 'The interior will be spacious with high-quality materials and cutting-edge infotainment system.'}, {'score': 0.7917547230146225, 'sentence': 'Mitsubishi hopes that this new venture into the full-sized MPV market will revitalize its brand and expand its global customer base.'}]","Japanese manufacturer Mitsubishi will make its first major move into the full-sized MPV market this summer with a stylish and innovative new model. The vehicle, tentatively named the ""Grand Tourer,"" will feature state-of-the-art technology including a hybrid engine, advanced safety features, and a luxurious interior. The hybrid engine will ensure fuel efficiency while the safety features will include collision detection and lane departure warning systems. The interior will be spacious with high-quality materials and cutting-edge infotainment system. Mitsubishi hopes that this new venture into the full-sized MPV market will revitalize its brand and expand its global customer base."
0.9999978628109788,"[{'score': 0.8880618110407861, 'sentence': 'In the lead up to the Super Bowl last week , NFL Hall of Famer Ladainian Tomlinson gave his projection on who would emerge victorious.'}, {'score': 0.9993032121100821, 'sentence': 'Tomlinson, a former running back for the San Diego Chargers and New York Jets, predicted a win for the Kansas City Chiefs, citing their high-powered offense and the leadership of their young quarterback, Patrick Mahomes.'}, {'score': 0.27847058756201737, 'sentence': ""He also mentioned the team's improved defense as a key factor.""}, {'score': 6.673646863686322e-06, 'sentence': 'However, he did not discount the Tampa Bay Buccaneers, acknowledging their strong lineup led by Tom Brady.'}, {'score': 0.001450146696456156, 'sentence': 'Tomlinson urged fans to expect a thrilling game with a tight scoreline.'}]","In the lead up to the Super Bowl last week , NFL Hall of Famer Ladainian Tomlinson gave his projection on who would emerge victorious. Tomlinson, a former running back for the San Diego Chargers and New York Jets, predicted a win for the Kansas City Chiefs, citing their high-powered offense and the leadership of their young quarterback, Patrick Mahomes. He also mentioned the team's improved defense as a key factor. However, he did not discount the Tampa Bay Buccaneers, acknowledging their strong lineup led by Tom Brady. Tomlinson urged fans to expect a thrilling game with a tight scoreline."
0.960520696124604,"[{'score': 0.8284123914151148, 'sentence': ""WASHINGTON - RFK Stadium , the once and future home of major league baseball in the nation 's capital , has been announced to undergo significant renovations.""}, {'score': 0.8662673570943227, 'sentence': ""This iconic sporting venue, which has been a symbol of the city's sporting heritage since 1961, will be modernized to meet the current standards of major league stadiums.""}, {'score': 0.7441972924501608, 'sentence': 'The renovation will include upgrades to seating, concession areas, and facilities, while retaining the historical charm of the stadium.'}, {'score': 0.8141749014276659, 'sentence': 'The project aims to enhance the game day experience for fans and players alike.'}, {'score': 0.616493317470539, 'sentence': ""The revamped RFK Stadium is expected to reignite the city's passion for baseball.""}]","WASHINGTON - RFK Stadium , the once and future home of major league baseball in the nation 's capital , has been announced to undergo significant renovations. This iconic sporting venue, which has been a symbol of the city's sporting heritage since 1961, will be modernized to meet the current standards of major league stadiums. The renovation will include upgrades to seating, concession areas, and facilities, while retaining the historical charm of the stadium. The project aims to enhance the game day experience for fans and players alike. The revamped RFK Stadium is expected to reignite the city's passion for baseball."
0.9987630972674323,"[{'score': 0.0029335678466165804, 'sentence': 'As part of the LifeMedGreenRoof Project , the Standardisation Directorate in the Malta Competition and Consumer Affairs Authority ( MCCAA ) has launched an initiative to encourage the use of green roofing in Malta.'}, {'score': 0.930836189873973, 'sentence': 'The initiative aims to promote environmental sustainability and reduce carbon emissions by integrating green roofing systems into new and existing buildings.'}, {'score': 1.2145839889399213e-13, 'sentence': 'This innovative project will provide guidelines and standards for effective green roof installations, ensuring their optimal performance and longevity.'}, {'score': 0.9760807408115661, 'sentence': 'It is hoped that through this initiative, more people in Malta will incorporate green roofs into their homes and businesses, contributing to a more sustainable future.'}]","As part of the LifeMedGreenRoof Project , the Standardisation Directorate in the Malta Competition and Consumer Affairs Authority ( MCCAA ) has launched an initiative to encourage the use of green roofing in Malta. The initiative aims to promote environmental sustainability and reduce carbon emissions by integrating green roofing systems into new and existing buildings. This innovative project will provide guidelines and standards for effective green roof installations, ensuring their optimal performance and longevity. It is hoped that through this initiative, more people in Malta will incorporate green roofs into their homes and businesses, contributing to a more sustainable future."
0.7473561310307697,"[{'score': 3.639355483642248e-11, 'sentence': 'TORONTO — Businesses are asking for major changes to the King St. pilot project or they ’ ll be considering closing their doors.'}, {'score': 0.455656278018728, 'sentence': 'They claim the project, which prioritizes public transit over cars, has led to a significant decrease in customer footfall.'}, {'score': 0.9927926962816616, 'sentence': 'Small businesses, in particular, have been hit hard as they rely heavily on customers who drive to their locations.'}, {'score': 0.0030861837298669093, 'sentence': ""They're requesting the city to reconsider its strategy and find a balance that supports both public transit and the survival of local businesses.""}, {'score': 0.7953683059465901, 'sentence': ""The city's officials are yet to respond to these concerns.""}]","TORONTO — Businesses are asking for major changes to the King St. pilot project or they ’ ll be considering closing their doors. They claim the project, which prioritizes public transit over cars, has led to a significant decrease in customer footfall. Small businesses, in particular, have been hit hard as they rely heavily on customers who drive to their locations. They're requesting the city to reconsider its strategy and find a balance that supports both public transit and the survival of local businesses. The city's officials are yet to respond to these concerns."
0.8376517493676258,"[{'score': 1.4244494472848146e-10, 'sentence': 'Veteran congressman Jim Leach ( R-IA ) went down to defeat in the massacre of 2006 .'}, {'score': 0.005678320498322731, 'sentence': ""I 'm no political analyst, but it was clear that Leach's defeat marked a significant shift in the political landscape.""}, {'score': 0.9714025932056795, 'sentence': 'His loss was a clear indication of the rising tide of discontent among voters with the Republican Party.'}, {'score': 2.2198668925277332e-07, 'sentence': 'Notably, Leach was known for his moderate stances and bipartisan efforts; hence his ousting was a blow to moderate Republicans.'}, {'score': 0.4740397930278365, 'sentence': 'Despite his personal popularity, the anti-Republican sentiment was too strong to overcome.'}, {'score': 0.8290987264175549, 'sentence': 'It was a startling reminder that no political career is immune to the changing tides of public opinion.'}]","Veteran congressman Jim Leach ( R-IA ) went down to defeat in the massacre of 2006 . I 'm no political analyst, but it was clear that Leach's defeat marked a significant shift in the political landscape. His loss was a clear indication of the rising tide of discontent among voters with the Republican Party. Notably, Leach was known for his moderate stances and bipartisan efforts; hence his ousting was a blow to moderate Republicans. Despite his personal popularity, the anti-Republican sentiment was too strong to overcome. It was a startling reminder that no political career is immune to the changing tides of public opinion."
0.7049587026372808,"[{'score': 0.9905069812607915, 'sentence': 'BATON ROUGE , LA ( WAFB ) - Golfers in Baton Rouge could have fewer places to tee off after the city announced plans to close several public golf courses due to decreased revenue and increased maintenance costs.'}, {'score': 0.8290242569355294, 'sentence': 'The decision has been met with disappointment from local golfing enthusiasts, who argue that the closures will deprive the community of affordable leisure opportunities.'}, {'score': 0.12508208025447698, 'sentence': 'Critics also fear the move could negatively impact tourism, as Baton Rouge is known for its lush, scenic golf courses.'}, {'score': 0.9998077873861441, 'sentence': 'The city council plans to hold a series of public meetings to discuss the issue and gather community feedback before making the final decision.'}]","BATON ROUGE , LA ( WAFB ) - Golfers in Baton Rouge could have fewer places to tee off after the city announced plans to close several public golf courses due to decreased revenue and increased maintenance costs. The decision has been met with disappointment from local golfing enthusiasts, who argue that the closures will deprive the community of affordable leisure opportunities. Critics also fear the move could negatively impact tourism, as Baton Rouge is known for its lush, scenic golf courses. The city council plans to hold a series of public meetings to discuss the issue and gather community feedback before making the final decision."
0.797216051991369,"[{'score': 0.0, 'sentence': 'Khloe Kardashian and Kylie Jenner apparently share a ‘ similar ’ due date , following their speculative pregnancies .'}, {'score': 0.6803788073801598, 'sentence': 'The sisters, who have yet to confirm the news, are both rumored to be expecting their first babies.'}, {'score': 0.9677255588633261, 'sentence': 'According to reports, they are both due to give birth in February.'}, {'score': 0.4199850000862796, 'sentence': 'Their fans are eagerly waiting for an official announcement from the Kardashians.'}, {'score': 0.9980048991243249, 'sentence': 'If the rumors are true, this would be a significant addition to the Kardashian-Jenner clan, who are known for their strong family bond.'}, {'score': 0.5018834978657203, 'sentence': 'Until then, the speculation continues to keep their fans on their toes.'}]","Khloe Kardashian and Kylie Jenner apparently share a ‘ similar ’ due date , following their speculative pregnancies . The sisters, who have yet to confirm the news, are both rumored to be expecting their first babies. According to reports, they are both due to give birth in February. Their fans are eagerly waiting for an official announcement from the Kardashians. If the rumors are true, this would be a significant addition to the Kardashian-Jenner clan, who are known for their strong family bond. Until then, the speculation continues to keep their fans on their toes."
0.9997092751522669,"[{'score': 0.0007338130227546591, 'sentence': ""Saturday night 's game was exactly like Friday night 's game for the Amarillo Bulls in terms of score and outcome.""}, {'score': 0.00019673262227881683, 'sentence': 'The Bulls once again dominated their rivals with the same vigor and tenacity, ending the game with an identical impressive scoreline.'}, {'score': 0.0032454174765040866, 'sentence': ""The team's exceptional performance showcased their skill, teamwork, and relentless pursuit of victory.""}, {'score': 0.00013589502053512614, 'sentence': 'The crowd was ecstatic, cheering for every goal scored and every defensive play.'}, {'score': 0.5758351752730957, 'sentence': 'The Bulls have truly set a high bar for themselves, and the fans are eagerly awaiting their next game with high expectations.'}]","Saturday night 's game was exactly like Friday night 's game for the Amarillo Bulls in terms of score and outcome. The Bulls once again dominated their rivals with the same vigor and tenacity, ending the game with an identical impressive scoreline. The team's exceptional performance showcased their skill, teamwork, and relentless pursuit of victory. The crowd was ecstatic, cheering for every goal scored and every defensive play. The Bulls have truly set a high bar for themselves, and the fans are eagerly awaiting their next game with high expectations."
0.999999004409373,"[{'score': 0.9948734336374955, 'sentence': 'WASHINGTON -- A Marine who was declared a deserter nearly 10 years ago after disappearing in Iraq and then returning to the United States has been found guilty of desertion charges.'}, {'score': 0.9888684330607871, 'sentence': 'The military court in Washington handed down the verdict after a week-long trial.'}, {'score': 0.9631109804110445, 'sentence': 'The Marine, who claimed he was kidnapped by insurgents during his deployment in Iraq, failed to provide any tangible evidence to support his case.'}, {'score': 0.5591609916747479, 'sentence': 'This verdict has stirred up controversy, with some advocating for leniency due to the traumatic circumstances, while others argue that military discipline and adherence to duty should not be compromised.'}]","WASHINGTON -- A Marine who was declared a deserter nearly 10 years ago after disappearing in Iraq and then returning to the United States has been found guilty of desertion charges. The military court in Washington handed down the verdict after a week-long trial. The Marine, who claimed he was kidnapped by insurgents during his deployment in Iraq, failed to provide any tangible evidence to support his case. This verdict has stirred up controversy, with some advocating for leniency due to the traumatic circumstances, while others argue that military discipline and adherence to duty should not be compromised."
0.8364649410383735,"[{'score': 9.711120796396244e-11, 'sentence': 'Thr best place to start the mortgage process is to get preapproved by a lender .'}, {'score': 1.7374834274663797e-06, 'sentence': 'An important step to securing preapproval is understanding your credit score and financial history.'}, {'score': 0.9935236549693434, 'sentence': 'Lenders will evaluate your income, debts, and credit history to determine your eligibility for a mortgage and the loan amount you can afford.'}, {'score': 0.9987020129451631, 'sentence': ""It's essential to prepare all necessary documentation, such as pay stubs, tax returns, and bank statements.""}, {'score': 9.380918031265395e-08, 'sentence': 'Being preapproved not only gives you a realistic budget for house hunting, but also shows sellers you are a serious buyer.'}]","Thr best place to start the mortgage process is to get preapproved by a lender . An important step to securing preapproval is understanding your credit score and financial history. Lenders will evaluate your income, debts, and credit history to determine your eligibility for a mortgage and the loan amount you can afford. It's essential to prepare all necessary documentation, such as pay stubs, tax returns, and bank statements. Being preapproved not only gives you a realistic budget for house hunting, but also shows sellers you are a serious buyer."
0.9999992428052503,"[{'score': 0.030829273363557785, 'sentence': 'Young African-Americans embrace computers as integral to their futures , but they may be missing out on key opportunities to enhance their digital literacy and expand their career prospects.'}, {'score': 0.862557667502849, 'sentence': 'Many still lack access to advanced technical education and mentorship programs that can equip them with competitive skills in fields like coding, cybersecurity, data analysis, and AI.'}, {'score': 0.1637869764177583, 'sentence': ""It's crucial to increase efforts in bridging this digital divide by improving accessibility to resources, promoting STEM education, and establishing mentorship programs, which will allow them to seize the vast opportunities presented in the digital world.""}]","Young African-Americans embrace computers as integral to their futures , but they may be missing out on key opportunities to enhance their digital literacy and expand their career prospects. Many still lack access to advanced technical education and mentorship programs that can equip them with competitive skills in fields like coding, cybersecurity, data analysis, and AI. It's crucial to increase efforts in bridging this digital divide by improving accessibility to resources, promoting STEM education, and establishing mentorship programs, which will allow them to seize the vast opportunities presented in the digital world."
0.9999992966370502,"[{'score': 0.22501706394489907, 'sentence': 'The General Accounting Office reported last month that the Small Business Administration needs to improve its planning for a new technology system.'}, {'score': 0.41201969724567766, 'sentence': 'The report highlighted significant gaps in strategic planning, stakeholder engagement, and risk management.'}, {'score': 0.8281838517107668, 'sentence': 'It is crucial for the SBA to address these issues in order to ensure successful implementation and maximum efficiency.'}, {'score': 0.2102263349964112, 'sentence': 'The new technology system is aimed at streamlining operations and improving services for small businesses.'}, {'score': 0.9603099767759793, 'sentence': 'However, without proper planning and stakeholder involvement, the system may not deliver the expected results, which could potentially hinder the growth of small businesses.'}, {'score': 0.08572938458641555, 'sentence': 'The SBA must take immediate action to rectify these shortcomings.'}]","The General Accounting Office reported last month that the Small Business Administration needs to improve its planning for a new technology system. The report highlighted significant gaps in strategic planning, stakeholder engagement, and risk management. It is crucial for the SBA to address these issues in order to ensure successful implementation and maximum efficiency. The new technology system is aimed at streamlining operations and improving services for small businesses. However, without proper planning and stakeholder involvement, the system may not deliver the expected results, which could potentially hinder the growth of small businesses. The SBA must take immediate action to rectify these shortcomings."
0.7583976717181864,"[{'score': 2.144634692058389e-09, 'sentence': 'Jeremy Tucker is leaving the top marketing position at Nissan North American to “ pursue other opportunities , ” according to a statement from the company.'}, {'score': 0.5079641758328102, 'sentence': ""His departure comes as a surprise, given his impactful role in elevating Nissan's brand recognition in North America.""}, {'score': 0.5668666038590222, 'sentence': ""It's reported that he played a significant role in developing and implementing innovative marketing strategies, including the high-profile Star Wars-themed campaigns.""}, {'score': 0.0030237900920736527, 'sentence': ""Nissan has not yet announced a replacement for Tucker, creating speculation about potential shifts in the company's marketing strategy moving forward.""}, {'score': 0.9830116485713215, 'sentence': 'His departure marks the end of a five-year tenure with Nissan.'}]","Jeremy Tucker is leaving the top marketing position at Nissan North American to “ pursue other opportunities , ” according to a statement from the company. His departure comes as a surprise, given his impactful role in elevating Nissan's brand recognition in North America. It's reported that he played a significant role in developing and implementing innovative marketing strategies, including the high-profile Star Wars-themed campaigns. Nissan has not yet announced a replacement for Tucker, creating speculation about potential shifts in the company's marketing strategy moving forward. His departure marks the end of a five-year tenure with Nissan."
0.8160527651537186,"[{'score': 0.0, 'sentence': 'While giant and spectacular circus shows now roam the Earth , it ’ s good to be reminded how they originated.'}, {'score': 1.5384711282706576e-09, 'sentence': 'These grand spectacles evolved from simple street performances and fairs in the ancient world.'}, {'score': 0.7981609679620272, 'sentence': 'Jugglers, acrobats, and animal tamers were the original entertainers, performing feats of daring and skill to the awe of onlookers.'}, {'score': 0.0002568190530487513, 'sentence': 'Over time, these acts combined, grew in scale and complexity, and the modern circus was born.'}, {'score': 0.7423095421979649, 'sentence': ""Today's circus shows, with their breathtaking trapeze acts and extravagant performances, are a testament to the enduring appeal and evolution of this timeless form of entertainment.""}]","While giant and spectacular circus shows now roam the Earth , it ’ s good to be reminded how they originated. These grand spectacles evolved from simple street performances and fairs in the ancient world. Jugglers, acrobats, and animal tamers were the original entertainers, performing feats of daring and skill to the awe of onlookers. Over time, these acts combined, grew in scale and complexity, and the modern circus was born. Today's circus shows, with their breathtaking trapeze acts and extravagant performances, are a testament to the enduring appeal and evolution of this timeless form of entertainment."
0.8352637763952545,"[{'score': 0.0, 'sentence': ""We 'd also want to hide this list if we were Trump .""}, {'score': 0.0, 'sentence': 'Is his name even Trump ?'}, {'score': 0.0, 'sentence': '`` ""Is his name even Trump?""'}, {'score': 0.0005723327031117442, 'sentence': 'We often asked, half in jest, half in confusion.'}, {'score': 0.007034447753152873, 'sentence': 'The man seemed to be a chameleon, changing his persona and opinions as easily as one changes clothes.'}, {'score': 0.0008439070666943493, 'sentence': 'Yet, under the scrutinizing public eye, his flaws and mistakes were magnified, a list that would make anyone want to hide.'}, {'score': 1.1222134332911082e-12, 'sentence': ""We pondered over his true identity, the man behind the media's portrayal.""}, {'score': 0.005914533082837625, 'sentence': 'Was he truly as unpredictable and controversial as he seemed, or was it all a strategic act?'}]","We 'd also want to hide this list if we were Trump . Is his name even Trump ? `` ""Is his name even Trump?"" We often asked, half in jest, half in confusion. The man seemed to be a chameleon, changing his persona and opinions as easily as one changes clothes. Yet, under the scrutinizing public eye, his flaws and mistakes were magnified, a list that would make anyone want to hide. We pondered over his true identity, the man behind the media's portrayal. Was he truly as unpredictable and controversial as he seemed, or was it all a strategic act?"
0.9913744035117921,"[{'score': 1.3005685417510904e-10, 'sentence': 'Kent , United Kingdom ( March 25 , 2019 ) – Hawk-woods , developer of power solutions for the broadcast and film industry, announced today the release of their latest product, the revolutionary V-Lok battery.'}, {'score': 0.998419029163805, 'sentence': 'Designed to provide high-capacity, reliable, and efficient power, this battery is set to revolutionize the industry.'}, {'score': 0.8318865742406735, 'sentence': 'The V-Lok battery is compact, lightweight, and has a longer lifespan compared to traditional batteries.'}, {'score': 1.704660856916007e-10, 'sentence': 'It is also compatible with existing V-mount devices and equipment.'}, {'score': 4.933708996901487e-10, 'sentence': ""This innovative product reinforces Hawk-woods' commitment to providing cutting-edge power solutions to meet the evolving needs of the broadcasting and film industry.""}]","Kent , United Kingdom ( March 25 , 2019 ) – Hawk-woods , developer of power solutions for the broadcast and film industry, announced today the release of their latest product, the revolutionary V-Lok battery. Designed to provide high-capacity, reliable, and efficient power, this battery is set to revolutionize the industry. The V-Lok battery is compact, lightweight, and has a longer lifespan compared to traditional batteries. It is also compatible with existing V-mount devices and equipment. This innovative product reinforces Hawk-woods' commitment to providing cutting-edge power solutions to meet the evolving needs of the broadcasting and film industry."
0.9994606099492366,"[{'score': 3.5159085122415945e-05, 'sentence': '“ Interaction of Color , ” the landmark 1963 book by Josef Albers — the German-born artist and educator who spent much of his career at the esteemed Bauhaus and later at the Black Mountain College in North Carolina — fundamentally transformed our understanding of color theory.'}, {'score': 7.120459777354426e-11, 'sentence': 'Albers challenged the then prevailing ideas about color perception, proposing a revolutionary theory that colors are always seen in relation to others around them.'}, {'score': 0.9113620739522083, 'sentence': 'His book, an enlightening exploration of the interplay and relativity of colors, has since served as a seminal reference for countless artists, designers, and educators around the world.'}]","“ Interaction of Color , ” the landmark 1963 book by Josef Albers — the German-born artist and educator who spent much of his career at the esteemed Bauhaus and later at the Black Mountain College in North Carolina — fundamentally transformed our understanding of color theory. Albers challenged the then prevailing ideas about color perception, proposing a revolutionary theory that colors are always seen in relation to others around them. His book, an enlightening exploration of the interplay and relativity of colors, has since served as a seminal reference for countless artists, designers, and educators around the world."
0.778370006352854,"[{'score': 0.07463997893550212, 'sentence': '2019 is on the horizon , and plenty of companies hire fresh talent at the beginning of the new fiscal year.'}, {'score': 0.9965318483506393, 'sentence': ""It's a time of great opportunity for job seekers, especially recent graduates and those looking to shift their careers.""}, {'score': 0.9852386616868104, 'sentence': 'Companies in various sectors like technology, healthcare, finance, and manufacturing are often on the lookout for new perspectives and fresh ideas.'}, {'score': 0.9957660449781698, 'sentence': ""Whether you're a seasoned professional seeking a change or a recent graduate looking to make your mark, the start of 2019 is an ideal time to explore new job opportunities.""}]","2019 is on the horizon , and plenty of companies hire fresh talent at the beginning of the new fiscal year. It's a time of great opportunity for job seekers, especially recent graduates and those looking to shift their careers. Companies in various sectors like technology, healthcare, finance, and manufacturing are often on the lookout for new perspectives and fresh ideas. Whether you're a seasoned professional seeking a change or a recent graduate looking to make your mark, the start of 2019 is an ideal time to explore new job opportunities."
0.787495425168778,"[{'score': 0.0, 'sentence': 'Without much fuss or fanfare , but , happily , with plenty of shoppers , Salisbury quietly reopened its central market on Monday.'}, {'score': 0.45690621291829425, 'sentence': 'Masked locals and tourists alike flocked to the historic market square, keen to support local businesses after months of closure due to the pandemic.'}, {'score': 7.714818771153986e-06, 'sentence': 'Stalls overflowing with fresh produce, handmade crafts, and local delicacies greeted visitors, creating a bustling atmosphere.'}, {'score': 2.8821389719269064e-11, 'sentence': 'Social distancing measures were in place, ensuring a safe and comfortable shopping experience.'}, {'score': 1.240219388298769e-07, 'sentence': 'The return of the market signaled a small yet significant step towards normality for the residents of Salisbury.'}]","Without much fuss or fanfare , but , happily , with plenty of shoppers , Salisbury quietly reopened its central market on Monday. Masked locals and tourists alike flocked to the historic market square, keen to support local businesses after months of closure due to the pandemic. Stalls overflowing with fresh produce, handmade crafts, and local delicacies greeted visitors, creating a bustling atmosphere. Social distancing measures were in place, ensuring a safe and comfortable shopping experience. The return of the market signaled a small yet significant step towards normality for the residents of Salisbury."
0.7954662104353679,"[{'score': 0.0, 'sentence': '918th Rescue from penitentiary is an enchanting point and click type new escape game developed by ENA games for free .'}, {'score': 0.0007135957135587789, 'sentence': 'In the 918th Rescue from Penitentiary, players are thrust into a thrilling world where they must strategize and solve puzzles to facilitate their escape.'}, {'score': 0.9907876794886544, 'sentence': ""The game boasts stunning graphics, engrossing storyline, and intricate puzzles that challenge players' mental agility and problem-solving skills.""}, {'score': 0.7902470257114386, 'sentence': 'Built by ENA games, this free point-and-click adventure is a mesmerizing labyrinth of clues and hidden secrets waiting to be unraveled.'}, {'score': 2.646997732114187e-09, 'sentence': 'Its immersive gameplay and intriguing plot twists ensure an adrenaline-filled gaming experience.'}]","918th Rescue from penitentiary is an enchanting point and click type new escape game developed by ENA games for free . In the 918th Rescue from Penitentiary, players are thrust into a thrilling world where they must strategize and solve puzzles to facilitate their escape. The game boasts stunning graphics, engrossing storyline, and intricate puzzles that challenge players' mental agility and problem-solving skills. Built by ENA games, this free point-and-click adventure is a mesmerizing labyrinth of clues and hidden secrets waiting to be unraveled. Its immersive gameplay and intriguing plot twists ensure an adrenaline-filled gaming experience."
0.6185625076021837,"[{'score': 2.036149027162537e-13, 'sentence': 'Nine of the 11 Yavapai County finalists in the Optimist International Essay Contest are back row , left to right : Sarah Thompson, Mark Daniels, Judy Smith, Peter Holland, Carrie Reynolds, and Steven Wright.'}, {'score': 1.1665603014354708e-05, 'sentence': 'Front row, left to right: Lucy McKenzie, Jake Collins, and Emily Foster.'}, {'score': 1.5286928381152975e-05, 'sentence': 'The remaining two finalists, Karen Mitchell and David Adams, were unable to attend the photo session.'}, {'score': 0.016226382997008737, 'sentence': 'Each participant wrote an essay on ""The Power of Optimism.""'}, {'score': 0.39123988877855465, 'sentence': 'The county winners will advance to the district level, where they have the chance to win scholarships and other awards.'}]","Nine of the 11 Yavapai County finalists in the Optimist International Essay Contest are back row , left to right : Sarah Thompson, Mark Daniels, Judy Smith, Peter Holland, Carrie Reynolds, and Steven Wright. Front row, left to right: Lucy McKenzie, Jake Collins, and Emily Foster. The remaining two finalists, Karen Mitchell and David Adams, were unable to attend the photo session. Each participant wrote an essay on ""The Power of Optimism."" The county winners will advance to the district level, where they have the chance to win scholarships and other awards."
0.9978859712850198,"[{'score': 6.057561707795145e-08, 'sentence': 'DARTMOUTH — On June 14 , Flag Day , the students of the James M. Quinn Elementary School in Dartmouth celebrated in grand style.'}, {'score': 0.9998456092408432, 'sentence': 'They participated in a patriotic ceremony that included raising the American flag, singing the national anthem, and reciting the Pledge of Allegiance.'}, {'score': 0.9973933321966575, 'sentence': 'The event was designed to teach students about the importance of the flag and the values it represents.'}, {'score': 0.019169277550466046, 'sentence': 'Local veterans were also invited to share their experiences and explain the significance of Flag Day.'}, {'score': 0.17871304163273105, 'sentence': 'The day ended with a picnic and a variety of fun-filled activities aimed at promoting unity and patriotism among students.'}]","DARTMOUTH — On June 14 , Flag Day , the students of the James M. Quinn Elementary School in Dartmouth celebrated in grand style. They participated in a patriotic ceremony that included raising the American flag, singing the national anthem, and reciting the Pledge of Allegiance. The event was designed to teach students about the importance of the flag and the values it represents. Local veterans were also invited to share their experiences and explain the significance of Flag Day. The day ended with a picnic and a variety of fun-filled activities aimed at promoting unity and patriotism among students."
0.7065742938352242,"[{'score': 0.0, 'sentence': 'Randy Pausch died last Friday .'}, {'score': 0.0, 'sentence': 'He was the Carnegie Mellon Professor who ’ s “ Last Lecture ” became a viral sensation, touching millions around the globe.'}, {'score': 1.5337804444071068e-05, 'sentence': ""Pausch's brave battle with pancreatic cancer and his inspiring message of cherishing life resonated deeply with many.""}, {'score': 0.3007780699310958, 'sentence': 'His ""Last Lecture"", titled ""Really Achieving Your Childhood Dreams"", emphasized the importance of pursuing one\'s dreams and living life to the fullest despite the odds.'}, {'score': 0.4912714289895391, 'sentence': 'His death is a great loss to both the academic world and those he inspired with his courage and positive outlook.'}, {'score': 0.00016005974810684442, 'sentence': 'His legacy continues to inspire.'}]","Randy Pausch died last Friday . He was the Carnegie Mellon Professor who ’ s “ Last Lecture ” became a viral sensation, touching millions around the globe. Pausch's brave battle with pancreatic cancer and his inspiring message of cherishing life resonated deeply with many. His ""Last Lecture"", titled ""Really Achieving Your Childhood Dreams"", emphasized the importance of pursuing one's dreams and living life to the fullest despite the odds. His death is a great loss to both the academic world and those he inspired with his courage and positive outlook. His legacy continues to inspire."
